customer_id,car_id,nama_pemilik,no_telepon,nopol,model,bahan_bakar,penggerak,jenis_oli,last_oil_date,km_saat_servis,days_since_last_oil,estimated_current_km,estimated_km_since_oil,interval_oli_km,predicted_interval_days,progress_day_model,progress_km_rule,prob_due_14d_conditional,priority_score,alert_tier,status_rekomendasi,wa_message,visit_id,tanggal,next_best_offer
CUST0018,CAR0018,Juliana Setiawan,085237776645,BK 9161 LP,Innova Reborn,Diesel,RWD,Full-Sintetik,2026-05-08,131216,39,133867.0,2651.0,6000,68.88482075937932,0.5661624661292275,0.44183333333333336,0.10111609646864984,0.3111269853843475,Monitor,Monitor,"Halo Juliana Setiawan, kendaraan Toyota Innova Reborn BK 9161 LP sudah mencapai 44% dari interval ideal ganti oli dan estimasi 10% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V000212,2026-05-08,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0233,CAR0233,Dedi Salim,081338282153,BK 9879 KU,Veloz,Bensin,FWD,Full-Sintetik,2026-04-23,145009,54,149445.0,4436.0,9500,95.44535864179919,0.5657687368817883,0.4669473684210526,0.048712272734831856,0.308144851451091,Monitor,Monitor,"Halo Dedi Salim, kendaraan Toyota Veloz BK 9879 KU sudah mencapai 47% dari interval ideal ganti oli dan estimasi 5% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002547,2026-04-23,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0085,CAR0579,Mega Rangkuti,085255424877,BK 2050 HP,Fortuner,Diesel,4x4,Full-Sintetik,2026-05-22,177230,25,179936.0,2706.0,6000,47.846316928891056,0.52250625763222,0.451,0.16224677164840393,0.3061226435457413,Monitor,Monitor,"Halo Mega Rangkuti, kendaraan Toyota Fortuner BK 2050 HP sudah mencapai 45% dari interval ideal ganti oli dan estimasi 16% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V006700,2026-05-22,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0308,CAR0308,Rendi Situmorang,082237307450,BK 9364 FJ,Vios,Bensin,FWD,Full-Sintetik,2025-09-09,24537,280,29349.0,4812.0,9500,503.1821121673448,0.5564585728096779,0.5065263157894737,0.0024910640808583646,0.3057137328002387,Monitor,Monitor,"Halo Rendi Situmorang, kendaraan Toyota Vios BK 9364 FJ sudah mencapai 51% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V003368,2025-09-09,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0225,CAR0225,Rosma Wijaya,085142188087,BK 7903 EN,Calya,Bensin,FWD,Mineral,2026-04-03,83630,74,85989.0,2359.0,4500,137.5497843659069,0.5379870302315184,0.5242222222222223,0.014513589974656332,0.304283394025533,Monitor,Monitor,"Halo Rosma Wijaya, kendaraan Toyota Calya BK 7903 EN sudah mencapai 52% dari interval ideal ganti oli dan estimasi 1% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002496,2026-04-03,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0049,CAR0049,Siti Simanjuntak,081172525529,BK 3833 NF,Avanza,Bensin,FWD,Full-Sintetik,2026-04-04,95870,73,100022.0,4152.0,9500,127.24867463271596,0.5736798454734672,0.43705263157894736,0.030184262535678085,0.30228744236974586,Monitor,Monitor,"Halo Siti Simanjuntak, kendaraan Toyota Avanza BK 3833 NF sudah mencapai 44% dari interval ideal ganti oli dan estimasi 3% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V000522,2026-04-04,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0504,CAR0504,Reza Pratama,081341755757,BK 5570 UZ,Agya,Bensin,FWD,Mineral,2026-05-21,146758,26,148729.0,1971.0,4500,49.69607573555025,0.5231801428015133,0.438,0.1477359524641877,0.30159311189684973,Monitor,Monitor,"Halo Reza Pratama, kendaraan Toyota Agya BK 5570 UZ sudah mencapai 44% dari interval ideal ganti oli dan estimasi 15% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005791,2026-05-21,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0407,CAR0407,Joko Dalimunthe,085350061797,BK 6944 SE,Raize,Bensin,FWD,Full-Sintetik,2026-04-07,73524,70,77671.0,4147.0,9500,123.16112303790466,0.5683611700946934,0.4365263157894737,0.029772384355591642,0.3001702165126211,Monitor,Monitor,"Halo Joko Dalimunthe, kendaraan Toyota Raize BK 6944 SE sudah mencapai 44% dari interval ideal ganti oli dan estimasi 3% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004619,2026-04-07,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0406,CAR0406,Juliana Susanto,085349306874,BK 4232 ZJ,Corolla Cross,Hybrid,FWD,Full-Sintetik,2026-04-29,116541,48,121168.0,4627.0,10000,88.83042778190575,0.5403553849571501,0.4627,0.0405382144860433,0.2967510399905282,Monitor,Monitor,"Halo Juliana Susanto, kendaraan Toyota Corolla Cross BK 4232 ZJ sudah mencapai 46% dari interval ideal ganti oli dan estimasi 4% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004608,2026-04-29,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0377,CAR0377,Boy Saragih,081171042038,BK 5195 XZ,Yaris,Bensin,FWD,Full-Sintetik,2026-03-25,93106,83,97173.0,4067.0,9500,147.22045049315054,0.563780369656331,0.4281052631578947,0.019617552376673886,0.2952831543620681,Monitor,Monitor,"Halo Boy Saragih, kendaraan Toyota Yaris BK 5195 XZ sudah mencapai 43% dari interval ideal ganti oli dan estimasi 2% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004255,2026-03-25,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0260,CAR0260,Indra Lubis,081226862080,BK 6856 HP,Rush,Bensin,RWD,Semi-Sintetik,2026-03-02,89657,106,93199.0,3542.0,7000,203.41762646996324,0.5210954519501879,0.506,0.004747539470854903,0.2929804633023638,Monitor,Monitor,"Halo Indra Lubis, kendaraan Toyota Rush BK 6856 HP sudah mencapai 51% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002878,2026-03-02,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0510,CAR0510,Tiur Sinaga,081244773593,BK 3430 KY,Calya,Bensin,FWD,Mineral,2026-04-14,66678,63,68961.0,2283.0,4500,122.54673560178247,0.5140895813391512,0.5073333333333333,0.01210312758784661,0.29178164896253245,Monitor,Monitor,"Halo Tiur Sinaga, kendaraan Toyota Calya BK 3430 KY sudah mencapai 51% dari interval ideal ganti oli dan estimasi 1% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005852,2026-04-14,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0339,CAR0618,Wati Nugroho,082152443160,BK 5923 HR,Fortuner,Diesel,4x4,Full-Sintetik,2026-03-01,45832,107,48816.0,2984.0,6000,207.73521975903844,0.5150787628795646,0.49733333333333335,0.003992097146882078,0.28892769429453935,Monitor,Monitor,"Halo Wati Nugroho, kendaraan Toyota Fortuner BK 5923 HR sudah mencapai 50% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007066,2026-03-01,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0142,CAR0142,Hadi Sinaga,081342372130,BK 3892 UP,Avanza,Bensin,FWD,Semi-Sintetik,2026-05-15,107764,32,110757.0,2993.0,7000,61.44953260947448,0.5207525369373784,0.42757142857142855,0.08128832298009424,0.28865013103833864,Monitor,Monitor,"Halo Hadi Sinaga, kendaraan Toyota Avanza BK 3892 UP sudah mencapai 43% dari interval ideal ganti oli dan estimasi 8% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V001568,2026-05-15,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Wiper (conf 10%, lift 1.18, avg Rp149,851)"
CUST0499,CAR0499,Lestari Pulungan,082312553224,BK 3854 VR,Fortuner,Diesel,4x4,Full-Sintetik,2026-05-09,114738,38,117354.0,2616.0,6000,72.62139264393537,0.5232617912784325,0.436,0.05339526944702356,0.28707194721914553,Monitor,Monitor,"Halo Lestari Pulungan, kendaraan Toyota Fortuner BK 3854 VR sudah mencapai 44% dari interval ideal ganti oli dan estimasi 5% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005727,2026-05-09,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0419,CAR0419,Joko Santoso,081279067469,BK 6925 BL,Avanza,Bensin,FWD,Semi-Sintetik,2026-04-25,105701,52,108563.0,2862.0,7000,95.81021338699405,0.5427396324644742,0.40885714285714286,0.03507019161228892,0.2860364892169125,Monitor,Monitor,"Halo Joko Santoso, kendaraan Toyota Avanza BK 6925 BL sudah mencapai 41% dari interval ideal ganti oli dan estimasi 4% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004752,2026-04-25,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Filter Kabin/AC (conf 31%, lift 1.15, avg Rp140,030)"
CUST0224,CAR0224,Sari Silalahi,081335432778,BK 1067 WW,Agya,Bensin,FWD,Mineral,2026-04-11,90785,66,93008.0,2223.0,4500,131.0420860847381,0.5036549857526019,0.494,0.008384191816193856,0.28473112354838315,Monitor,Monitor,"Halo Sari Silalahi, kendaraan Toyota Agya BK 1067 WW sudah mencapai 49% dari interval ideal ganti oli dan estimasi 1% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002485,2026-04-11,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0418,CAR0418,Ratna Situmorang,085258944943,BK 9277 ZR,Avanza,Bensin,FWD,Full-Sintetik,2026-04-28,119155,49,123145.0,3990.0,9500,91.8378626153259,0.533549002607372,0.42,0.03386339019747445,0.284714142818991,Monitor,Monitor,"Halo Ratna Situmorang, kendaraan Toyota Avanza BK 9277 ZR sudah mencapai 42% dari interval ideal ganti oli dan estimasi 3% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004736,2026-04-28,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0364,CAR0364,Wati Siregar,082343295677,BK 1943 NN,Avanza,Bensin,FWD,Semi-Sintetik,2026-04-21,88539,56,91385.0,2846.0,7000,103.36143923163824,0.5417881215305173,0.4065714285714286,0.029002312951839547,0.2843202772182513,Monitor,Monitor,"Halo Wati Siregar, kendaraan Toyota Avanza BK 1943 NN sudah mencapai 41% dari interval ideal ganti oli dan estimasi 3% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004111,2026-04-21,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0397,CAR0397,Frans Tanaka,089645399422,BK 3069 BM,Avanza,Bensin,FWD,Semi-Sintetik,2026-04-10,84850,67,87664.0,2814.0,7000,123.1274844470562,0.5441514565239854,0.402,0.02041870455673679,0.2829850064089719,Monitor,Monitor,"Halo Frans Tanaka, kendaraan Toyota Avanza BK 3069 BM sudah mencapai 40% dari interval ideal ganti oli dan estimasi 2% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V004513,2026-04-10,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0343,CAR0343,Wahyu Sembiring,083862232396,BK 9958 WZ,Innova Reborn,Diesel,RWD,Full-Sintetik,2025-11-17,61457,211,64251.0,2794.0,6000,409.01614520018694,0.5158720565828255,0.4656666666666667,0.0013081639485884556,0.28248264533932427,Monitor,Monitor,"Halo Wahyu Sembiring, kendaraan Toyota Innova Reborn BK 9958 WZ sudah mencapai 47% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V003826,2025-11-17,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0226,CAR0226,Indra Marpaung,082323411629,BK 4581 KF,Avanza,Bensin,FWD,Semi-Sintetik,2025-12-16,77961,182,81227.0,3266.0,7000,353.67123771601615,0.5146022084672283,0.4665714285714286,0.0015798374430086048,0.2822387377687207,Monitor,Monitor,"Halo Indra Marpaung, kendaraan Toyota Avanza BK 4581 KF sudah mencapai 47% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007801,2026-05-27,"Ban (per pcs) (conf 42%, lift 13.72, avg Rp1,012,322)"
CUST0456,CAR0456,Taufik Dalimunthe,089629922758,BK 8630 CA,Fortuner,Diesel,RWD,Full-Sintetik,2026-03-04,62113,104,64976.0,2863.0,6000,207.4253239279945,0.5013852601532034,0.4771666666666667,0.002909426323189974,0.2797110093379864,Monitor,Monitor,"Halo Taufik Dalimunthe, kendaraan Toyota Fortuner BK 8630 CA sudah mencapai 48% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007543,2026-05-13,
CUST0098,CAR0098,Edy Ginting,085220303473,BK 7590 KU,Corolla Cross,Hybrid,FWD,Full-Sintetik,2025-11-04,56292,224,61059.0,4767.0,10000,445.8762394320638,0.5023815583564638,0.4767,0.0008098675817750355,0.2796680515346363,Monitor,Monitor,"Halo Edy Ginting, kendaraan Toyota Corolla Cross BK 7590 KU sudah mencapai 48% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V001094,2025-11-04,"Kampas Rem Belakang (conf 45%, lift 6.81, avg Rp570,704); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0333,CAR0333,Joko Tanaka,082348619912,BK 2165 CZ,Innova Zenix,Hybrid,FWD,Full-Sintetik,2026-03-28,96884,80,100993.0,4109.0,10000,151.63806008503812,0.527572035379088,0.4109,0.009744350797919467,0.2770847322586869,Monitor,Monitor,"Halo Joko Tanaka, kendaraan Toyota Innova Zenix BK 2165 CZ sudah mencapai 41% dari interval ideal ganti oli dan estimasi 1% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V003694,2026-03-28,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0216,CAR0216,Maya Hutapea,082324584912,BK 1963 XU,Innova Zenix,Hybrid,FWD,Full-Sintetik,2026-04-05,99580,72,103691.0,4111.0,10000,137.2015703987499,0.5247753345005154,0.4111,0.011447923609497939,0.27635481119161365,Monitor,Monitor,"Halo Maya Hutapea, kendaraan Toyota Innova Zenix BK 1963 XU sudah mencapai 41% dari interval ideal ganti oli dan estimasi 1% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002404,2026-04-05,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0438,CAR0438,Dimas Pratama,089694135551,BK 8847 JS,Rush,Bensin,RWD,Semi-Sintetik,2026-05-14,170054,33,172995.0,2941.0,7000,65.76068888089861,0.501819560615726,0.42014285714285715,0.05286212839919599,0.27595839624755036,Monitor,Monitor,"Halo Dimas Pratama, kendaraan Toyota Rush BK 8847 JS sudah mencapai 42% dari interval ideal ganti oli dan estimasi 5% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005003,2026-05-14,"Filter Udara (conf 80%, lift 1.18, avg Rp190,014); Tune Up / Servis Berkala (conf 21%, lift 1.18, avg Rp532,492); Oli Gardan/Transfer (conf 4%, lift 1.18, avg Rp351,716)"
CUST0189,CAR0189,Hermanto Purba,085251553620,BK 2608 ME,Rush,Bensin,RWD,Semi-Sintetik,2026-05-13,133948,34,136883.0,2935.0,7000,68.06853644250916,0.49949656297835165,0.41928571428571426,0.046243693388671965,0.27394243662417256,Monitor,Monitor,"Halo Hermanto Purba, kendaraan Toyota Rush BK 2608 ME sudah mencapai 42% dari interval ideal ganti oli dan estimasi 5% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002156,2026-05-13,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0515,CAR0515,Lestari Hutabarat,085178234059,BK 4190 GM,Avanza,Bensin,FWD,Full-Sintetik,2026-04-27,135023,50,138999.0,3976.0,9500,98.20081326775181,0.5091607527085472,0.4185263157894737,0.019267540099252124,0.27328767016591654,Monitor,Monitor,"Halo Lestari Hutabarat, kendaraan Toyota Avanza BK 4190 GM sudah mencapai 42% dari interval ideal ganti oli dan estimasi 2% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005889,2026-04-27,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0211,CAR0211,Indra Wijaya,083828523543,BK 6899 SS,Agya,Bensin,FWD,Mineral,2026-05-11,117260,36,119112.0,1852.0,4500,71.66955943700695,0.5023053062247682,0.41155555555555556,0.041384256670193326,0.2726973618940552,Monitor,Monitor,"Halo Indra Wijaya, kendaraan Toyota Agya BK 6899 SS sudah mencapai 41% dari interval ideal ganti oli dan estimasi 4% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002380,2026-05-11,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0476,CAR0476,Bayu Sinaga,081356282478,BK 8275 HG,Avanza,Bensin,FWD,Semi-Sintetik,2026-02-27,53594,109,56798.0,3204.0,7000,222.4857628781412,0.4899189889273991,0.45771428571428574,0.001900089133141504,0.2714648331195414,Monitor,Monitor,"Halo Bayu Sinaga, kendaraan Toyota Avanza BK 8275 HG sudah mencapai 46% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005453,2026-02-27,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0229,CAR0229,Frans Sitorus,085378671531,BK 3718 KD,Avanza,Bensin,FWD,Semi-Sintetik,2026-01-31,41402,136,44578.0,3176.0,7000,276.31203973383396,0.49219715554561494,0.45371428571428574,0.0013383661403107748,0.27141590243062924,Monitor,Monitor,"Halo Frans Sitorus, kendaraan Toyota Avanza BK 3718 KD sudah mencapai 45% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007687,2026-04-22,"Ban (per pcs) (conf 42%, lift 13.72, avg Rp1,012,322)"
CUST0058,CAR0058,Santi Rangkuti,082321042097,BK 2889 FA,Avanza,Bensin,RWD,Semi-Sintetik,2026-01-14,48045,153,51241.0,3196.0,7000,312.1671143119257,0.49012209481847707,0.4565714285714286,0.0010204119665228365,0.2711787822760391,Monitor,Monitor,"Halo Santi Rangkuti, kendaraan Toyota Avanza BK 2889 FA sudah mencapai 46% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V008166,2026-06-02,
CUST0214,CAR0214,Reza Hartono,081168668776,BK 3863 PA,Avanza,Bensin,RWD,Semi-Sintetik,2026-01-31,46344,136,49541.0,3197.0,7000,280.7131984105179,0.4844802480612692,0.45671428571428574,0.0010534745294489148,0.2691436359447399,Monitor,Monitor,"Halo Reza Hartono, kendaraan Toyota Avanza BK 3863 PA sudah mencapai 46% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002391,2026-01-31,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492); Wiper (conf 10%, lift 1.19, avg Rp149,851)"
CUST0272,CAR0272,Erlina Simanjuntak,082245576773,BK 3985 ST,Veloz,Bensin,FWD,Full-Sintetik,2026-04-28,142446,49,146371.0,3925.0,9500,97.96466187377882,0.5001803615995057,0.4131578947368421,0.016531484273746656,0.2685107675082492,Monitor,Monitor,"Halo Erlina Simanjuntak, kendaraan Toyota Veloz BK 3985 ST sudah mencapai 41% dari interval ideal ganti oli dan estimasi 2% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002995,2026-04-28,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Wiper (conf 10%, lift 1.19, avg Rp149,851); Aki/Accu (conf 12%, lift 1.16, avg Rp1,384,557)"
CUST0123,CAR0614,Hadi Wibowo,085170975793,BK 1998 UC,Veloz,Bensin,FWD,Full-Sintetik,2026-01-05,88208,162,92533.0,4325.0,9500,335.48614526273656,0.48288134186027093,0.45526315789473687,0.0007352964972579284,0.26821941806896876,Monitor,Monitor,"Halo Hadi Wibowo, kendaraan Toyota Veloz BK 1998 UC sudah mencapai 46% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V007029,2026-01-05,"Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Aki/Accu (conf 12%, lift 1.16, avg Rp1,384,557); Kampas Rem Belakang (conf 7%, lift 1.08, avg Rp570,704)"
CUST0253,CAR0253,Yuni Halim,082179302867,BK 4375 RA,Veloz,Bensin,FWD,Full-Sintetik,2026-01-10,91916,157,96232.0,4316.0,9500,325.42904179599464,0.48244004018061903,0.45431578947368423,0.0007648616803312425,0.2678725685463469,Monitor,Monitor,"Halo Yuni Halim, kendaraan Toyota Veloz BK 4375 RA sudah mencapai 45% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V002804,2026-01-10,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
CUST0463,CAR0463,Dimas Wijaya,082210072485,BK 1310 MY,Avanza,Bensin,FWD,Semi-Sintetik,2026-03-05,61630,103,64797.0,3167.0,7000,214.80991753073005,0.47949368997483616,0.4524285714285714,0.0015491365222757164,0.26653243775482893,Monitor,Monitor,"Halo Dimas Wijaya, kendaraan Toyota Avanza BK 1310 MY sudah mencapai 45% dari interval ideal ganti oli dan estimasi 0% berpeluang perlu servis dalam 14 hari. Boleh kami bantu jadwalkan servis di bengkel resmi Toyota Medan?",V005301,2026-03-05,"Busi (set) (conf 18%, lift 1.24, avg Rp329,357); Oli Gardan/Transfer (conf 5%, lift 1.22, avg Rp351,716); Tune Up / Servis Berkala (conf 22%, lift 1.20, avg Rp532,492)"
